id,username,email,first_name,last_name,addresses,age,gender,persona,discount_persona,selectable_user
1526,user1526,william.mcdowell@example.com,William,Mcdowell,"[{'first_name': 'William', 'last_name': 'Mcdowell', 'address1': '999 Brian Flat', 'address2': '', 'country': 'US', 'city': 'Lake Kayla', 'state': 'NC', 'zipcode': '27183', 'default': True}]",27,M,furniture_homedecor_housewares,discount_indifferent,True
1527,user1527,marvin.bishop@example.com,Marvin,Bishop,"[{'first_name': 'Marvin', 'last_name': 'Bishop', 'address1': '663 Byrd Parkways Apt. 180', 'address2': '', 'country': 'US', 'city': 'Youngville', 'state': 'AZ', 'zipcode': '85194', 'default': True}]",28,M,electronics_outdoors_footwear,all_discounts,True
1528,user1528,kelly.ponce@example.com,Kelly,Ponce,"[{'first_name': 'Kelly', 'last_name': 'Ponce', 'address1': '139 David Meadow Suite 946', 'address2': '', 'country': 'US', 'city': 'West Terri', 'state': 'CT', 'zipcode': '06133', 'default': True}]",29,F,footwear_jewelry_furniture,all_discounts,True
1529,user1529,trevor.wells@example.com,Trevor,Wells,"[{'first_name': 'Trevor', 'last_name': 'Wells', 'address1': '166 Angela Pike Suite 940', 'address2': '', 'country': 'US', 'city': 'New Makaylachester', 'state': 'ND', 'zipcode': '58047', 'default': True}]",46,M,furniture_homedecor_housewares,lower_priced_products,True
1530,user1530,charles.weaver@example.com,Charles,Weaver,"[{'first_name': 'Charles', 'last_name': 'Weaver', 'address1': '989 Cruz Estate Suite 936', 'address2': '', 'country': 'US', 'city': 'North Diamond', 'state': 'MO', 'zipcode': '64507', 'default': True}]",36,M,instruments_books_electronics,lower_priced_products,True
1531,user1531,jennifer.quinn@example.com,Jennifer,Quinn,"[{'first_name': 'Jennifer', 'last_name': 'Quinn', 'address1': '919 Bradley Summit Apt. 347', 'address2': '', 'country': 'US', 'city': 'East Michael', 'state': 'DC', 'zipcode': '20020', 'default': True}]",29,F,accessories_groceries_books,all_discounts,True
1532,user1532,nicole.patterson@example.com,Nicole,Patterson,"[{'first_name': 'Nicole', 'last_name': 'Patterson', 'address1': '67083 Zamora Mountain', 'address2': '', 'country': 'US', 'city': 'Alisonview', 'state': 'SD', 'zipcode': '57471', 'default': True}]",38,F,tools_housewares_apparel,lower_priced_products,True
1533,user1533,timothy.schroeder@example.com,Timothy,Schroeder,"[{'first_name': 'Timothy', 'last_name': 'Schroeder', 'address1': '811 Amanda Plains', 'address2': '', 'country': 'US', 'city': 'South Gailtown', 'state': 'CT', 'zipcode': '06280', 'default': True}]",42,M,beauty_accessories_instruments,all_discounts,True
1534,user1534,keith.dickson@example.com,Keith,Dickson,"[{'first_name': 'Keith', 'last_name': 'Dickson', 'address1': '9492 Bartlett Ranch', 'address2': '', 'country': 'US', 'city': 'South Nathan', 'state': 'WY', 'zipcode': '82823', 'default': True}]",28,M,electronics_outdoors_footwear,discount_indifferent,True
1535,user1535,lisa.butler@example.com,Lisa,Butler,"[{'first_name': 'Lisa', 'last_name': 'Butler', 'address1': '231 Emily Road Suite 597', 'address2': '', 'country': 'US', 'city': 'North Anthony', 'state': 'SD', 'zipcode': '57170', 'default': True}]",32,F,floral_beauty_jewelry,lower_priced_products,True
1536,user1536,adam.porter@example.com,Adam,Porter,"[{'first_name': 'Adam', 'last_name': 'Porter', 'address1': '80857 Sharon Prairie Apt. 239', 'address2': '', 'country': 'US', 'city': 'Lake Kimberlyshire', 'state': 'NE', 'zipcode': '68044', 'default': True}]",23,M,seasonal_furniture_floral,all_discounts,True
1537,user1537,robert.thomas@example.com,Robert,Thomas,"[{'first_name': 'Robert', 'last_name': 'Thomas', 'address1': '37282 Thompson Cliffs Suite 316', 'address2': '', 'country': 'US', 'city': 'Sarafurt', 'state': 'NC', 'zipcode': '28904', 'default': True}]",25,M,electronics_outdoors_footwear,lower_priced_products,True
1538,user1538,amy.bowers@example.com,Amy,Bowers,"[{'first_name': 'Amy', 'last_name': 'Bowers', 'address1': '46059 Knight Knoll Apt. 447', 'address2': '', 'country': 'US', 'city': 'Robertchester', 'state': 'AR', 'zipcode': '71824', 'default': True}]",41,F,beauty_accessories_instruments,all_discounts,True
1539,user1539,michele.mitchell@example.com,Michele,Mitchell,"[{'first_name': 'Michele', 'last_name': 'Mitchell', 'address1': '995 Ryan Greens', 'address2': '', 'country': 'US', 'city': 'Lisafort', 'state': 'GA', 'zipcode': '31353', 'default': True}]",25,F,tools_housewares_apparel,all_discounts,True
1540,user1540,aimee.moore@example.com,Aimee,Moore,"[{'first_name': 'Aimee', 'last_name': 'Moore', 'address1': '122 Miller Bridge Apt. 605', 'address2': '', 'country': 'US', 'city': 'North Katherine', 'state': 'AK', 'zipcode': '99712', 'default': True}]",36,F,beauty_accessories_instruments,lower_priced_products,True
1541,user1541,richard.miles@example.com,Richard,Miles,"[{'first_name': 'Richard', 'last_name': 'Miles', 'address1': '1040 Torres Viaduct Apt. 638', 'address2': '', 'country': 'US', 'city': 'Bethanyland', 'state': 'ID', 'zipcode': '83517', 'default': True}]",42,M,housewares_tools_beauty,discount_indifferent,True
1542,user1542,amanda.jones@example.com,Amanda,Jones,"[{'first_name': 'Amanda', 'last_name': 'Jones', 'address1': '5006 Knight Way Suite 153', 'address2': '', 'country': 'US', 'city': 'Angelside', 'state': 'IL', 'zipcode': '61335', 'default': True}]",22,F,instruments_books_electronics,all_discounts,True
1543,user1543,thomas.zimmerman@example.com,Thomas,Zimmerman,"[{'first_name': 'Thomas', 'last_name': 'Zimmerman', 'address1': '02906 Paul Corners', 'address2': '', 'country': 'US', 'city': 'Kathrynhaven', 'state': 'MS', 'zipcode': '39282', 'default': True}]",37,M,tools_housewares_apparel,all_discounts,True
1544,user1544,christy.barajas@example.com,Christy,Barajas,"[{'first_name': 'Christy', 'last_name': 'Barajas', 'address1': '4052 Taylor Vista', 'address2': '', 'country': 'US', 'city': 'Mackbury', 'state': 'MO', 'zipcode': '65400', 'default': True}]",27,F,accessories_groceries_books,lower_priced_products,True
1545,user1545,richard.hudson@example.com,Richard,Hudson,"[{'first_name': 'Richard', 'last_name': 'Hudson', 'address1': '03111 Todd Points Apt. 183', 'address2': '', 'country': 'US', 'city': 'New Thomasburgh', 'state': 'MD', 'zipcode': '20331', 'default': True}]",60,M,electronics_outdoors_footwear,discount_indifferent,True
1546,user1546,kathy.christensen@example.com,Kathy,Christensen,"[{'first_name': 'Kathy', 'last_name': 'Christensen', 'address1': '8121 Kent Road', 'address2': '', 'country': 'US', 'city': 'New Laura', 'state': 'ME', 'zipcode': '04884', 'default': True}]",34,F,instruments_books_electronics,all_discounts,True
1547,user1547,crystal.wood@example.com,Crystal,Wood,"[{'first_name': 'Crystal', 'last_name': 'Wood', 'address1': '3017 Lawson Point', 'address2': '', 'country': 'US', 'city': 'Davistown', 'state': 'NC', 'zipcode': '27695', 'default': True}]",46,F,instruments_books_electronics,lower_priced_products,True
1548,user1548,marcus.porter@example.com,Marcus,Porter,"[{'first_name': 'Marcus', 'last_name': 'Porter', 'address1': '86940 Bass Track Apt. 188', 'address2': '', 'country': 'US', 'city': 'Larsonton', 'state': 'VT', 'zipcode': '05240', 'default': True}]",36,M,housewares_tools_beauty,all_discounts,True
1549,user1549,kimberly.roach@example.com,Kimberly,Roach,"[{'first_name': 'Kimberly', 'last_name': 'Roach', 'address1': '143 Danielle Squares Apt. 673', 'address2': '', 'country': 'US', 'city': 'Port Mark', 'state': 'MD', 'zipcode': '20331', 'default': True}]",19,F,housewares_floral_seasonal,lower_priced_products,True
1550,user1550,heather.davis@example.com,Heather,Davis,"[{'first_name': 'Heather', 'last_name': 'Davis', 'address1': '3333 Michael Vista Suite 761', 'address2': '', 'country': 'US', 'city': 'West Jasminetown', 'state': 'IL', 'zipcode': '60631', 'default': True}]",39,F,outdoors_instruments_groceries,lower_priced_products,True
1551,user1551,thomas.mora@example.com,Thomas,Mora,"[{'first_name': 'Thomas', 'last_name': 'Mora', 'address1': '6835 Micheal Ranch', 'address2': '', 'country': 'US', 'city': 'Kristitown', 'state': 'MI', 'zipcode': '49806', 'default': True}]",58,M,housewares_tools_beauty,lower_priced_products,True
1552,user1552,james.chen@example.com,James,Chen,"[{'first_name': 'James', 'last_name': 'Chen', 'address1': '65312 Anita Motorway', 'address2': '', 'country': 'US', 'city': 'Port Ashley', 'state': 'VA', 'zipcode': '20040', 'default': True}]",38,M,tools_housewares_apparel,lower_priced_products,True
1553,user1553,joseph.phillips@example.com,Joseph,Phillips,"[{'first_name': 'Joseph', 'last_name': 'Phillips', 'address1': '65155 Melissa Locks', 'address2': '', 'country': 'US', 'city': 'Scottton', 'state': 'OK', 'zipcode': '73117', 'default': True}]",47,M,electronics_outdoors_footwear,discount_indifferent,True
1554,user1554,william.moody@example.com,William,Moody,"[{'first_name': 'William', 'last_name': 'Moody', 'address1': '37213 Emily Ferry', 'address2': '', 'country': 'US', 'city': 'North Kevinburgh', 'state': 'OR', 'zipcode': '97658', 'default': True}]",51,M,housewares_floral_seasonal,discount_indifferent,True
1555,user1555,allison.hill@example.com,Allison,Hill,"[{'first_name': 'Allison', 'last_name': 'Hill', 'address1': '762 Meyers Hill', 'address2': '', 'country': 'US', 'city': 'New Lauren', 'state': 'IN', 'zipcode': '46591', 'default': True}]",26,F,groceries_seasonal_tools,discount_indifferent,True
1556,user1556,justin.burgess@example.com,Justin,Burgess,"[{'first_name': 'Justin', 'last_name': 'Burgess', 'address1': '6566 Elizabeth Mews Suite 451', 'address2': '', 'country': 'US', 'city': 'Youngton', 'state': 'KY', 'zipcode': '41674', 'default': True}]",26,M,instruments_books_electronics,lower_priced_products,True
1557,user1557,ashley.molina@example.com,Ashley,Molina,"[{'first_name': 'Ashley', 'last_name': 'Molina', 'address1': '74491 Alexander Crossing', 'address2': '', 'country': 'US', 'city': 'Markmouth', 'state': 'HI', 'zipcode': '96890', 'default': True}]",38,F,furniture_homedecor_housewares,lower_priced_products,True
1558,user1558,jake.cantrell@example.com,Jake,Cantrell,"[{'first_name': 'Jake', 'last_name': 'Cantrell', 'address1': '6908 Hancock Dale', 'address2': '', 'country': 'US', 'city': 'Chandlerland', 'state': 'WA', 'zipcode': '98523', 'default': True}]",32,M,housewares_tools_beauty,all_discounts,True
1559,user1559,laura.quinn@example.com,Laura,Quinn,"[{'first_name': 'Laura', 'last_name': 'Quinn', 'address1': '60426 Goodman Mews', 'address2': '', 'country': 'US', 'city': 'Daniellechester', 'state': 'WY', 'zipcode': '82375', 'default': True}]",48,F,housewares_tools_beauty,lower_priced_products,True
1560,user1560,vanessa.case@example.com,Vanessa,Case,"[{'first_name': 'Vanessa', 'last_name': 'Case', 'address1': '0542 Donald Gardens', 'address2': '', 'country': 'US', 'city': 'North Timothyberg', 'state': 'NY', 'zipcode': '14122', 'default': True}]",52,F,housewares_tools_beauty,discount_indifferent,True
1561,user1561,diane.cruz@example.com,Diane,Cruz,"[{'first_name': 'Diane', 'last_name': 'Cruz', 'address1': '6208 Johnson Alley Suite 041', 'address2': '', 'country': 'US', 'city': 'West Sherriport', 'state': 'IL', 'zipcode': '61684', 'default': True}]",30,F,footwear_jewelry_furniture,discount_indifferent,True
1562,user1562,michael.carter@example.com,Michael,Carter,"[{'first_name': 'Michael', 'last_name': 'Carter', 'address1': '351 Cross Mission', 'address2': '', 'country': 'US', 'city': 'Jensenburgh', 'state': 'AL', 'zipcode': '35651', 'default': True}]",27,M,apparel_footwear_accessories,lower_priced_products,True
1563,user1563,katherine.tapia@example.com,Katherine,Tapia,"[{'first_name': 'Katherine', 'last_name': 'Tapia', 'address1': '4168 James Trail', 'address2': '', 'country': 'US', 'city': 'New Kaylaview', 'state': 'IA', 'zipcode': '52688', 'default': True}]",45,F,housewares_tools_beauty,lower_priced_products,True
1564,user1564,david.holmes@example.com,David,Holmes,"[{'first_name': 'David', 'last_name': 'Holmes', 'address1': '9652 Christopher Valleys', 'address2': '', 'country': 'US', 'city': 'Arnoldtown', 'state': 'DC', 'zipcode': '20011', 'default': True}]",28,M,accessories_groceries_books,all_discounts,True
1565,user1565,jonathan.grimes@example.com,Jonathan,Grimes,"[{'first_name': 'Jonathan', 'last_name': 'Grimes', 'address1': '02109 Morgan Field', 'address2': '', 'country': 'US', 'city': 'Haileyhaven', 'state': 'NV', 'zipcode': '89179', 'default': True}]",47,M,beauty_accessories_instruments,discount_indifferent,True
1566,user1566,christina.reid@example.com,Christina,Reid,"[{'first_name': 'Christina', 'last_name': 'Reid', 'address1': '96955 Escobar Rapid Suite 780', 'address2': '', 'country': 'US', 'city': 'Spencerside', 'state': 'CA', 'zipcode': '94046', 'default': True}]",32,F,homedecor_electronics_outdoors,lower_priced_products,True
1567,user1567,james.green@example.com,James,Green,"[{'first_name': 'James', 'last_name': 'Green', 'address1': '77217 Hart Turnpike', 'address2': '', 'country': 'US', 'city': 'East Kimberly', 'state': 'MI', 'zipcode': '49042', 'default': True}]",41,M,furniture_homedecor_housewares,lower_priced_products,True
1568,user1568,trevor.wang@example.com,Trevor,Wang,"[{'first_name': 'Trevor', 'last_name': 'Wang', 'address1': '89850 Brandon Mountain Suite 911', 'address2': '', 'country': 'US', 'city': 'Jeffreyhaven', 'state': 'AZ', 'zipcode': '85475', 'default': True}]",22,M,footwear_jewelry_furniture,lower_priced_products,True
1569,user1569,james.hart@example.com,James,Hart,"[{'first_name': 'James', 'last_name': 'Hart', 'address1': '798 Brown Freeway', 'address2': '', 'country': 'US', 'city': 'North Tracey', 'state': 'HI', 'zipcode': '96721', 'default': True}]",39,M,homedecor_electronics_outdoors,all_discounts,True
1570,user1570,shirley.barr@example.com,Shirley,Barr,"[{'first_name': 'Shirley', 'last_name': 'Barr', 'address1': '14859 William Green', 'address2': '', 'country': 'US', 'city': 'New Amanda', 'state': 'HI', 'zipcode': '96766', 'default': True}]",33,F,outdoors_instruments_groceries,lower_priced_products,True
1571,user1571,morgan.hooper@example.com,Morgan,Hooper,"[{'first_name': 'Morgan', 'last_name': 'Hooper', 'address1': '83242 Williams Highway Apt. 842', 'address2': '', 'country': 'US', 'city': 'Georgestad', 'state': 'WI', 'zipcode': '53833', 'default': True}]",38,F,tools_housewares_apparel,all_discounts,True
1572,user1572,kara.phillips@example.com,Kara,Phillips,"[{'first_name': 'Kara', 'last_name': 'Phillips', 'address1': '207 Andrew Spurs Suite 648', 'address2': '', 'country': 'US', 'city': 'Nicoleside', 'state': 'OK', 'zipcode': '73119', 'default': True}]",24,F,homedecor_electronics_outdoors,all_discounts,True
1573,user1573,bobby.stewart@example.com,Bobby,Stewart,"[{'first_name': 'Bobby', 'last_name': 'Stewart', 'address1': '1579 Elaine Shore Suite 234', 'address2': '', 'country': 'US', 'city': 'South Brianview', 'state': 'FL', 'zipcode': '34063', 'default': True}]",43,M,housewares_tools_beauty,all_discounts,True
1574,user1574,jay.martinez@example.com,Jay,Martinez,"[{'first_name': 'Jay', 'last_name': 'Martinez', 'address1': '394 Amy Plains Suite 344', 'address2': '', 'country': 'US', 'city': 'Lake Bradleyhaven', 'state': 'ND', 'zipcode': '58102', 'default': True}]",50,M,books_apparel_homedecor,lower_priced_products,True
1575,user1575,linda.craig@example.com,Linda,Craig,"[{'first_name': 'Linda', 'last_name': 'Craig', 'address1': '4643 Hicks Ways', 'address2': '', 'country': 'US', 'city': 'Ginaberg', 'state': 'LA', 'zipcode': '70904', 'default': True}]",26,F,accessories_groceries_books,all_discounts,True
1576,user1576,tammy.brennan@example.com,Tammy,Brennan,"[{'first_name': 'Tammy', 'last_name': 'Brennan', 'address1': '02114 Koch Club Apt. 816', 'address2': '', 'country': 'US', 'city': 'East Jason', 'state': 'MD', 'zipcode': '20331', 'default': True}]",22,F,beauty_accessories_instruments,discount_indifferent,True
1577,user1577,aaron.mercer@example.com,Aaron,Mercer,"[{'first_name': 'Aaron', 'last_name': 'Mercer', 'address1': '598 Bond Isle Suite 494', 'address2': '', 'country': 'US', 'city': 'Lawrencestad', 'state': 'MT', 'zipcode': '59044', 'default': True}]",19,M,tools_housewares_apparel,discount_indifferent,True
1578,user1578,erika.clark@example.com,Erika,Clark,"[{'first_name': 'Erika', 'last_name': 'Clark', 'address1': '3739 Nicholas Rest Apt. 959', 'address2': '', 'country': 'US', 'city': 'Debraville', 'state': 'SC', 'zipcode': '29484', 'default': True}]",40,F,tools_housewares_apparel,lower_priced_products,True
1579,user1579,michelle.lee@example.com,Michelle,Lee,"[{'first_name': 'Michelle', 'last_name': 'Lee', 'address1': '082 Santiago Row', 'address2': '', 'country': 'US', 'city': 'Ramosmouth', 'state': 'OR', 'zipcode': '97905', 'default': True}]",38,F,footwear_jewelry_furniture,discount_indifferent,True
1580,user1580,victor.gray@example.com,Victor,Gray,"[{'first_name': 'Victor', 'last_name': 'Gray', 'address1': '09436 Ronnie Alley', 'address2': '', 'country': 'US', 'city': 'Rogersmouth', 'state': 'SD', 'zipcode': '57796', 'default': True}]",36,M,groceries_seasonal_tools,all_discounts,True
1581,user1581,gregory.klein@example.com,Gregory,Klein,"[{'first_name': 'Gregory', 'last_name': 'Klein', 'address1': '724 Jason Shores', 'address2': '', 'country': 'US', 'city': 'South Jessica', 'state': 'GA', 'zipcode': '31704', 'default': True}]",26,M,outdoors_instruments_groceries,all_discounts,True
1582,user1582,april.barrett@example.com,April,Barrett,"[{'first_name': 'April', 'last_name': 'Barrett', 'address1': '23613 Maria Springs Suite 000', 'address2': '', 'country': 'US', 'city': 'Greenestad', 'state': 'FL', 'zipcode': '33228', 'default': True}]",31,F,groceries_seasonal_tools,lower_priced_products,True
